seqname,tax_id
RS_GCF_900626095.1,s__P4200_sp900626095
GB_GCA_003223395.1,s__20CM-2-65-7_sp003223395
GB_GCA_900553295.1,s__UMGS1600_sp900553295
RS_GCF_002135335.1,s__Acinetobacter_sp002135335
GB_GCA_002422875.1,s__UBA6177_sp002422875
GB_GCA_002280565.1,s__Sphingomonas_sp002280565
RS_GCF_002813425.1,s__Cellulophaga_sp002813425
GB_GCA_004214155.1,s__UBA7377_sp004214155
RS_GCF_003352875.1,s__Pseudomonas_E_fluorescens_BF
GB_GCA_001782045.1,s__01-FULL-36-15b_sp001782045
RS_GCF_005870085.1,s__Aquibacillus_sp005870085
GB_GCA_003599735.1,s__SURF-43_sp003599735
GB_GCA_002898895.1,s__HRBIN16_sp002898895
RS_GCF_003789055.1,s__Oceanicola_lentulum
RS_GCF_001408515.1,s__Jannaschia_seosinensis
RS_GCF_900141785.1,s__Aquimarina_spongiae
GB_GCA_900696685.1,s__UBA5793_sp900696685
GB_GCA_005885515.1,s__Palsa-744_sp005885515
RS_GCF_000190635.1,s__Syntrophobotulus_glycolicus
RS_GCF_003609645.1,s__Thermohalobacter_berrensis
GB_GCA_003233025.1,s__Robiginitomaculum_A_balneolensis_A
GB_GCA_002773835.1,s__21-14-0-10-35-9_sp002773835
GB_GCA_002773655.1,s__1-14-0-10-43-10_sp002773655
RS_GCF_002877365.1,s__Vibrio_sp002877365
GB_GCA_002362155.1,s__CAG-791_sp002362155
RS_GCF_002262875.1,s__Amycolatopsis_antarctica
GB_GCA_005883665.1,s__VBDM01_sp005883665
RS_GCF_001908175.1,s__Exiguobacterium_sp001908175
GB_GCA_900541485.1,s__Dialister_sp900541485
RS_GCF_003574685.1,s__SYSU-D60007_sp003574685
GB_GCA_002435745.1,s__UBA6099_sp002435745
GB_GCA_003645735.1,s__B28-G17_sp003645735
GB_GCA_002717625.1,s__GCA-2717625_sp002717625
GB_GCA_003402345.1,s__Nitrotoga_sp003402345
RS_GCF_004681125.1,s__Polymorphobacter_sp004681125
GB_GCA_001304505.1,s__SM23-62_sp001304505
GB_GCA_002427325.1,s__UBA5456_sp002427325
GB_GCA_004296455.1,s__Calothrix_sp004296455
GB_GCA_002773795.1,s__2-02-FULL-45-22_A_sp002773795
RS_GCF_002760615.1,s__Puniceibacterium_antarcticum
GB_GCA_003646415.1,s__Halioglobus_sp003646415
GB_GCA_001819875.1,s__2-02-FULL-48-12_sp001819875
GB_GCA_002689735.1,s__GCA-002715885_sp002689735
GB_GCA_002407775.1,s__Prevotella_sp002407775
GB_GCA_900180385.1,s__Thioglobus_A_sp900180385
GB_GCA_007116495.1,s__CSBr16-58_sp007116495
GB_GCA_003697065.1,s__J010_sp003697065
RS_GCF_000245755.1,s__Helcococcus_kunzii
RS_GCF_001874525.1,s__Pseudodesulfovibrio_hydrargyri
RS_GCF_003970915.1,s__Solirubrum_gummosus
GB_GCA_002395225.1,s__UBA4263_sp002395225
GB_GCA_007115995.1,s__SKJI01_sp007115995
GB_GCA_001824825.1,s__XYD1-FULL-46-19_sp001824825
GB_GCA_001464935.1,s__Ga0077536_sp001464935
RS_GCF_001552555.1,s__Nocardiopsis_B_trehalosi
RS_GCF_003731765.1,s__Pseudomonas_E_chlororaphis_G
GB_GCA_002050295.1,s__Ignavibacterium_sp002050295
GB_GCA_900540535.1,s__UMGS263_sp900540535
GB_GCA_002708415.1,s__GCA-2708415_sp002708415
GB_GCA_002715885.1,s__GCA-002715885_sp002715885
GB_GCA_900544625.1,s__CAG-460_sp900544625
RS_GCF_000970675.1,s__Domibacillus_tundrae
GB_GCA_002724415.1,s__UBA8437_sp002724415
RS_GCF_003312875.1,s__Amycolatopsis_albispora
GB_GCA_002409525.1,s__UBA5416_sp002409525
RS_GCF_000472285.1,s__ATBO01_sp000472285
RS_GCF_001421665.1,s__Sphingobium_sp001421665
GB_GCA_003524705.1,s__OLB14_sp003524705
GB_GCA_900554955.1,s__UMGS2069_sp900554955
GB_GCA_002938045.1,s__PTLJ01_sp002938045
GB_GCA_003557085.1,s__PWPR01_sp003557085
RS_GCF_900115595.1,s__Tranquillimonas_alkanivorans
GB_GCA_001610875.1,s__Pirellula_B_sp001610875
RS_GCF_000265505.1,s__Bernardetia_litoralis
GB_GCA_003695835.1,s__J051_sp003695835
GB_GCA_003229235.1,s__Gilvibacter_sp003229235
GB_GCA_002305445.1,s__UBA1380_sp002305445
RS_GCF_001263355.1,s__Acetobacterium_bakii
RS_GCF_003122085.1,s__WD6-1_sp003122085
RS_GCF_000711795.1,s__Vibrio_pacinii
RS_GCF_003336875.1,s__NAU-10_sp003336875
GB_GCA_004299065.1,s__Phormidium_A_sp004299065
GB_GCA_002928955.1,s__Hyphomicrobium_sp002928955
RS_GCF_001969365.1,s__Tateyamaria_omphalii
GB_GCA_004561555.1,s__CAG-279_sp004561555
RS_GCF_001534665.1,s__Arsenophonus_lipoptenae
GB_GCA_002793745.1,s__PFEE01_sp002793745
RS_GCF_004843165.1,s__Ha5_sp004843165
GB_GCA_000379225.1,s__AB-137-C09_sp000379225
GB_GCA_005239595.1,s__SBBT01_sp005239595
RS_GCF_001375675.1,s__Massilibacterium_senegalense
GB_GCA_001799195.1,s__YA12-FULL-61-11_sp001799195
GB_GCA_002708315.1,s__GCA-002708315_sp002708315
RS_GCF_000784835.1,s__Thermotoga_sp000784835
GB_GCA_003565625.1,s__Wenzhouxiangella_sp003565625
GB_GCA_002435705.1,s__UBA6144_sp002435705
GB_GCA_900548165.1,s__Anaerovibrio_sp900548165
RS_GCF_900184815.1,s__Boseongicola_aestuarii
GB_GCA_001567245.1,s__OLB23_sp001567245
GB_GCA_001303545.1,s__SM23-28-2_sp001303545
RS_GCF_000422865.1,s__Oceanospirillum_maris
RS_GCF_000714815.1,s__Anditalea_andensis
GB_GCA_002791835.1,s__UBA11393_sp002791835
GB_GCA_003233115.1,s__SZUA-36_sp003233115
RS_GCF_003336805.1,s__Marinospirillum_sp003336805
GB_GCA_900556055.1,s__UMGS1889_sp900556055
RS_GCF_000161935.1,s__Limosilactobacillus_coleohominis
GB_GCA_002839375.1,s__Spirochaetae-1_sp002839375
RS_GCF_000702945.1,s__Anaerocolumna_sp000702945
RS_GCF_900110815.1,s__Aliicoccus_persicus
GB_GCA_003551925.1,s__PUOA01_sp003551925
GB_GCA_002427755.1,s__Fabibacter_sp002427755
GB_GCA_002316385.1,s__Clostridium_J_sp002316385
GB_GCA_002383405.1,s__Moorella_sp002383405
RS_GCF_000521605.1,s__Mannheimia_sp000521605
GB_GCA_003695005.1,s__J094_sp003695005
GB_GCA_003176115.1,s__Rhabdochlamydia_sp003176115
GB_GCA_003696425.1,s__J046_sp003696425
GB_GCA_001829495.1,s__RBG-16-49-21_sp001829495
RS_GCF_001953215.1,s__GR16-43_sp001953215
GB_GCA_003164455.1,s__BOG-930_sp003164455
RS_GCF_000828675.1,s__Pseudothermotoga_B_profunda
RS_GCF_004365575.1,s__Hypnocyclicus_thermotrophus
GB_GCA_900540145.1,s__CAG-145_sp900540145
RS_GCF_002163875.1,s__Gilvibacter_sp002163875
GB_GCA_001823575.1,s__UBA1550_sp001823575
GB_GCA_900543365.1,s__UMGS1441_sp900543365
RS_GCF_004004515.1,s__Croceicoccus_sp004004515
GB_GCA_003598025.1,s__SURF-18_sp003598025
GB_GCA_002402825.1,s__SCADC1-2-3_sp002402825
RS_GCF_900141795.1,s__Sulfurivirga_caldicuralii
GB_GCA_001657325.1,s__Geitlerinema_sp001657325
GB_GCA_002490465.1,s__Eubacterium_F_sp002490465
GB_GCA_002438545.1,s__UBA6414_sp002438545
GB_GCA_001801495.1,s__2-12-FULL-37-34_sp001801495
GB_GCA_900313955.1,s__UBA1066_sp900313955
GB_GCA_002308615.1,s__UBA1248_sp002308615
GB_GCA_003574845.1,s__NPL-UPA2_sp003574845
RS_GCF_002224645.1,s__Dehalobacterium_formicoaceticum
RS_GCF_003751265.1,s__Pseudokineococcus_lusitanus
GB_GCA_900315945.1,s__RUG191_sp900315945
RS_GCF_004138135.1,s__Oscillochloris_sp004138135
GB_GCA_900553825.1,s__UMGS1688_sp900553825
RS_GCF_000243075.1,s__Oceanimonas_sp000243075
GB_GCA_002501105.1,s__UBA7887_sp002501105
GB_GCA_900696535.1,s__CAADGM01_sp900696535
RS_GCF_001311845.1,s__Desulfosarcina_cetonica
RS_GCF_001870225.1,s__Gloeomargarita_lithophora
RS_GCF_900096585.1,s__Sanguibacter_gelidistatuariae
RS_GCF_001611975.1,s__Haematospirillum_jordaniae
GB_GCA_900089945.1,s__Propionivibrio_aalborgensis
GB_GCA_002746645.1,s__Granulosicoccus_sp002746645
RS_GCF_900107405.1,s__Tindallia_californiensis
GB_GCA_002708985.1,s__UBA8649_sp002708985
GB_GCA_002304925.1,s__UBA1413_sp002304925
RS_GCF_900105765.1,s__Haloactinobacterium_album
GB_GCA_002332715.1,s__UBA2040_sp002332715
RS_GCF_001750215.1,s__Isoptericola_A_variabilis_A
RS_GCF_003265325.1,s__O448_sp003265325
RS_GCF_001180105.1,s__Pelagibacter_ubique_K
GB_GCA_004214015.1,s__MED-G11_sp004214015
RS_GCF_004118675.1,s__Filimonas_sp004118675
RS_GCF_900130005.1,s__Clostridium_D_collagenovorans
RS_GCF_900141875.1,s__Tangfeifania_diversioriginum
GB_GCA_007133205.1,s__SLND01_sp007133205
GB_GCA_003221995.1,s__AG29_sp003221995
GB_GCA_004322215.1,s__XYC2-FULL-35-21_sp004322215
RS_GCF_002564025.1,s__Flavimobilis_soli
GB_GCA_002746115.1,s__GCA-2746115_sp002746115
GB_GCA_002774875.1,s__UBA11717_sp002774875
RS_GCF_006438825.1,s__Roseomonas_nepalensis
GB_GCA_001800945.1,s__Flavobacterium_sp001800945
RS_GCF_000190415.1,s__Odyssella_thessalonicensis_A
GB_GCA_003551985.1,s__B1SED10-16_sp003551985
GB_GCA_007116275.1,s__SKIU01_sp007116275
GB_GCA_002868985.1,s__UBA11574_sp002868985
RS_GCF_006716355.1,s__Stackebrandtia_endophytica
RS_GCF_001885615.1,s__Alkalibacterium_sp001885615
RS_GCF_003569805.1,s__Microbacterium_halotolerans
GB_GCA_002427375.1,s__UBA5453_sp002427375
RS_GCF_000827125.1,s__Geoalkalibacter_A_subterraneus
RS_GCF_003345655.1,s__Motiliproteus_coralliicola
RS_GCF_000820845.2,s__Pyrinomonas_methylaliphatogenes
RS_GCF_002798115.1,s__Desulfofaba_hansenii
GB_GCA_002163155.1,s__Halobacteriovorax_marinus_A
RS_GCF_003966715.1,s__Blastochloris_sp003966715
GB_GCA_003232715.1,s__BMS3Bbin07_sp003232715
RS_GCF_003268475.1,s__Thermogemmatispora_tikiterensis
GB_GCA_002843155.1,s__PGZD01_sp002843155
RS_GCF_900141815.1,s__Rubritalea_squalenifaciens
GB_GCA_003149575.1,s__Altererythrobacter_sp003149575
GB_GCA_004294855.1,s__Sphaerochaeta_sp004294855
GB_GCA_007132495.1,s__SLLW01_sp007132495
RS_GCF_003234855.1,s__Curtobacterium_sp003234855
GB_GCA_001872985.1,s__CG2-30-54-10_sp001872985
RS_GCF_000722635.1,s__Endozoicomonas_numazuensis
RS_GCF_000413035.1,s__Treponema_A_medium
GB_GCA_004294945.1,s__Spiro-10_sp004294945
RS_GCF_900114635.1,s__Shimia_aestuarii
GB_GCA_003247345.1,s__Sphaerochaeta_sp003247345
GB_GCA_003022365.1,s__QS-5-54-17_sp003022365
RS_GCF_003957255.1,s__Actinotignum_sanguinis
GB_GCA_002050275.1,s__UBA12294_sp002050275
GB_GCA_002483125.1,s__Leadbetterella_sp002483125
RS_GCF_005222225.1,s__Salinimonas_lutimaris
RS_GCF_900110915.1,s__A52C2_sp900110915
GB_GCA_001829455.1,s__RBG-16-49-21_sp001829455
GB_GCA_002171275.2,s__GCA-2704625_sp002171275
RS_GCF_001998325.1,s__Nocardiopsis_sinuspersici
GB_GCA_001464335.1,s__Ga0077545_sp001464335
RS_GCF_004296515.1,s__Nardonella_sp004296515
RS_GCF_000744775.1,s__Thermorudis_peleae
GB_GCA_004769085.1,s__SSGW-16_sp004769085
GB_GCA_003331265.1,s__MAG-121220-bin8_sp003331265
RS_GCF_900112775.1,s__Clostridium_AI_populeti
GB_GCA_002747745.1,s__OLZORAL124-38-8_sp002747745
GB_GCA_006844665.1,s__Dinoroseobacter_sp006844665
GB_GCA_003576805.1,s__PR03_sp003576805
GB_GCA_002923375.1,s__HRBIN33_sp002923375
GB_GCA_900547565.1,s__UMGS1002_sp900547565
RS_GCF_004343505.1,s__Rhodovulum_bhavnagarense
RS_GCF_001659685.2,s__Saccharicrinis_marinus
GB_GCA_003242275.1,s__ZC4RG30_sp003242275
RS_GCF_000447315.1,s__Clostridium_J_sp000447315
GB_GCA_002785585.1,s__0-14-3-00-62-12_sp002785585
RS_GCF_002224225.1,s__Polynucleobacter_cosmopolitanus
RS_GCF_003725295.1,s__Slackia_A_faecicanis
GB_GCA_001464525.1,s__Ga0077529_sp001464525
GB_GCA_003635255.1,s__WGA-3G_sp003635255
RS_GCF_003053845.1,s__Breoghania_corrubedonensis
GB_GCA_900316665.1,s__UBA629_sp900316665
GB_GCA_004525155.1,s__SPDA01_sp004525155
GB_GCA_003854975.1,s__Zgenome-0027_sp003854975
GB_GCA_007115085.1,s__Clostridium_sp007115085
GB_GCA_004356335.1,s__SMXP01_sp004356335
GB_GCA_006226985.1,s__UBA2284_sp006226985
GB_GCA_001795235.1,s__RBG-16-64-32_sp001795235
RS_GCF_006352025.1,s__Hymenobacter_sp006352025
RS_GCF_000526375.1,s__Aminiphilus_circumscriptus
RS_GCF_001426435.1,s__Angustibacter_sp001426435
RS_GCF_900142415.1,s__Rhodothermus_profundi
RS_GCF_002368395.1,s__Calothrix_sp002368395
GB_GCA_002413355.1,s__Electronema_sp002413355
GB_GCA_002083525.1,s__SG-bin9_sp002083525
GB_GCA_002729315.1,s__UBA9145_sp002729315
RS_GCF_002257665.1,s__Rubricoccus_marinus
GB_GCA_004292595.1,s__PH2015_sp004292595
RS_GCF_003254475.1,s__Phenylobacterium_sp003254475
GB_GCA_001769035.1,s__GWA2-32-17_sp001769035
GB_GCA_900545885.1,s__UMGS1688_sp900545885
RS_GCF_000166195.2,s__Mucilaginibacter_paludis
RS_GCF_004339545.1,s__Celerinatantimonas_diazotrophica
GB_GCA_002733865.1,s__Sphingorhabdus_A_sp002733865
RS_GCF_900631685.1,s__Mycoplasmopsis_caviae
GB_GCA_003250135.1,s__SZUA-547_sp003250135
RS_GCF_900110775.1,s__Litorimicrobium_taeanense
RS_GCF_900460215.1,s__Suttonella_indologenes
RS_GCF_002117145.1,s__Nucleicultrix_amoebiphila
RS_GCF_900188325.1,s__Ekhidna_lutea
GB_GCA_003712055.1,s__RHLJ01_sp003712055
GB_GCA_003555335.1,s__B1SED10-225_sp003555335
RS_GCF_003795125.1,s__Tetragenococcus_osmophilus
RS_GCF_000350545.1,s__Desulfotignum_phosphitoxidans
GB_GCA_003510525.1,s__UBA12090_sp003510525
RS_GCF_000219725.1,s__Treponema_G_caldarium
RS_GCF_000332275.1,s__PCC-7336_sp000332275
RS_GCF_003116585.1,s__Albibacillus_kandeliae
RS_GCF_000189395.1,s__Planococcus_donghaensis_B
GB_GCA_002747435.1,s__Thiolinea_sp002747435
RS_GCF_001641285.1,s__Dyella_A_thiooxydans
GB_GCA_002683135.1,s__GCA-2683135_sp002683135
GB_GCA_001789725.1,s__2-01-FULL-39-19_sp001789725
GB_GCA_003696725.1,s__J020_sp003696725
RS_GCF_001192835.1,s__Lentimicrobium_saccharophilum
GB_GCA_001724315.1,s__SCN-69-89_sp001724315
GB_GCA_001464715.1,s__Ga0074137_sp001464715
GB_GCA_002396665.1,s__UBA5009_sp002396665
GB_GCA_003554865.1,s__PUMT01_sp003554865
GB_GCA_003697365.1,s__J027_sp003697365
GB_GCA_003229495.1,s__SZUA-3_sp003229495
GB_GCA_900318715.1,s__RUG420_sp900318715
GB_GCA_002772745.1,s__1-14-0-10-55-24_sp002772745
GB_GCA_002441305.1,s__UBA6249_sp002441305
GB_GCA_007280315.1,s__2-12-FULL-64-23_sp007280315
RS_GCF_002120225.1,s__Tenacibaculum_holothuriorum
GB_GCA_006969625.1,s__HHTR118_sp006969625
GB_GCA_005877675.1,s__Rudaea_sp005877675
GB_GCA_001464315.1,s__Sphingorhabdus_B_sp001464315
GB_GCA_002455955.1,s__UBA6627_sp002455955
RS_GCF_002751875.1,s__Oceaniglobus_indicus
RS_GCF_000021685.1,s__Thermomicrobium_roseum
RS_GCF_002807685.1,s__Alteromonas_E_flava
GB_GCA_004356955.1,s__SMXS01_sp004356955
RS_GCF_900107485.1,s__Proteiniborus_ethanoligenes
GB_GCA_001189195.1,s__C7867-001_sp001189195
RS_GCF_004303025.1,s__Flavobacterium_sp004303025
GB_GCA_900550955.1,s__Firm-11_sp900550955
RS_GCF_001908185.1,s__Bradyrhizobium_sp001908185
RS_GCF_000763385.1,s__Nodosilinea_sp000763385
RS_GCF_000511135.2,s__Microbispora_sp000511135
GB_GCA_002336985.1,s__UBA1936_sp002336985
RS_GCF_004341035.1,s__Scopulibacillus_darangshiensis
RS_GCF_001310455.1,s__JCM-19050_sp001310455
GB_GCA_002280485.1,s__PMMR1_sp002280485
RS_GCF_002916655.1,s__Novosphingobium_sp002916655
RS_GCF_003387375.1,s__Marinomonas_pollencensis
GB_GCA_002338655.1,s__UBA1842_sp002338655
GB_GCA_003534085.1,s__UBA11098_sp003534085
RS_GCF_003609575.1,s__Pelobium_manganitolerans
GB_GCA_004298615.1,s__SCPX01_sp004298615
GB_GCA_000995125.1,s__UBA2282_sp000995125
GB_GCA_002376065.1,s__UBA3566_sp002376065
RS_GCF_000424985.1,s__Arenibacter_latericius
GB_GCA_002861535.1,s__M5B4_sp002861535
GB_GCA_003483505.1,s__UBA3031_sp003483505
GB_GCA_002842085.1,s__CG2-30-64-16_sp002842085
RS_GCF_001545095.1,s__Erysipelothrix_larvae
RS_GCF_003095655.1,s__Dokdonia_sp003095655
GB_GCA_003445795.1,s__Sideroxydans_sp003445795
GB_GCA_002897895.1,s__BMS3ABIN06_sp002897895
RS_GCF_000219045.1,s__Francisella_sp000219045
GB_GCA_002746475.1,s__PDOX01_sp002746475
GB_GCA_001304035.1,s__SM23-31_sp001304035
GB_GCA_003645615.1,s__B36-G15_sp003645615
GB_GCA_003694235.1,s__J130_sp003694235
GB_GCA_002083485.1,s__SG-bin7_sp002083485
RS_GCF_004101865.1,s__Halobacillus_litoralis
GB_GCA_002339355.1,s__UBA2594_sp002339355
GB_GCA_003219995.1,s__UBA10450_sp003219995
RS_GCF_004348985.1,s__Saccharopolyspora_sp004348985
RS_GCF_000379445.1,s__Fangia_hongkongensis
GB_GCA_002421665.1,s__UBA6215_sp002421665
GB_GCA_002314325.1,s__Megamonas_hypermegale_A
GB_GCA_002753135.1,s__WMHbinv6_sp002753135
RS_GCF_002368335.1,s__Nostoc_C_sp002368335
RS_GCF_006715085.1,s__Kribbella_jejuensis
GB_GCA_002391425.1,s__UBA3913_sp002391425
RS_GCF_004354815.1,s__Cardinium_sp004354815
RS_GCF_003931895.1,s__Psychroflexus_sp003931895
RS_GCF_002872475.1,s__UBA2357_sp002872475
RS_GCF_900142755.1,s__Halomonas_cupida
RS_GCF_900096755.1,s__Polynucleobacter_necessarius_K
GB_GCA_002898115.1,s__BMS3BBIN02_sp002898115
RS_GCF_000376385.1,s__Desulfurispora_thermophila
RS_GCF_000023725.1,s__Kaistella_sp000023725
RS_GCF_900660645.1,s__Mycoplasmopsis_A_citelli
GB_GCA_001802865.1,s__RBG-16-34-14_sp001802865
RS_GCF_004193175.1,s__Streptomyces_sp004193175
GB_GCA_900553305.1,s__CAG-95_sp900553305
RS_GCF_001565895.1,s__Paraglaciecola_hydrolytica
GB_GCA_001873365.1,s__Planktothrix_sp001873365
GB_GCA_000353875.1,s__Caldatribacterium_californiense
RS_GCF_004011175.1,s__Tranquillimonas_sp004011175
RS_GCF_000746585.1,s__Ac37b_sp000746585
RS_GCF_001017655.1,s__Kiritimatiella_glycovorans
GB_GCA_002422165.1,s__UBA1364_sp002422165
RS_GCF_000374805.1,s__Chitiniphilus_shinanonensis
GB_GCA_003485905.1,s__UBA10349_sp003485905
RS_GCF_000317045.1,s__PCC-7407_sp000317045
RS_GCF_004792685.1,s__Sphingomonas_gei
RS_GCF_001549985.1,s__Myroides_odoratus_A
RS_GCF_002563855.1,s__G233_sp002563855
GB_GCA_002049825.1,s__4484-188_sp002049825
GB_GCA_002697345.1,s__GCA-2697345_sp002697345
GB_GCA_900549105.1,s__Frisingicoccus_sp900549105
RS_GCF_000403395.2,s__Anaerotruncus_sp000403395
GB_GCA_002690725.1,s__SAR86A_sp002690725
GB_GCA_900541335.1,s__Prevotellamassilia_sp900541335
RS_GCF_000212735.1,s__Haliscomenobacter_hydrossis
RS_GCF_000499525.1,s__Romboutsia_dakarensis
GB_GCA_003551215.1,s__PUMD01_sp003551215
GB_GCA_900552115.1,s__UMGS1474_sp900552115
GB_GCA_900550315.1,s__UMGS1279_sp900550315
GB_GCA_004299215.1,s__SCTD01_sp004299215
GB_GCA_001603275.1,s__Propionicimonas_sp001603275
GB_GCA_005888465.1,s__AC-55_sp005888465
RS_GCF_004124535.1,s__UBA2126_sp004124535
GB_GCA_002397155.1,s__UBA4975_sp002397155
GB_GCA_002385465.1,s__UBA3951_sp002385465
GB_GCA_003242505.1,s__ZC4RG38_sp003242505
RS_GCF_900178525.1,s__Massilibacteroides_vaginae
GB_GCA_900540175.1,s__UMGS268_sp900540175
GB_GCA_001899175.1,s__Kapabacteria_thiocyanatum
GB_GCA_002702385.1,s__MED-G14_sp002702385
RS_GCF_000015245.1,s__Shewanella_amazonensis
GB_GCA_002385475.1,s__UBA3950_sp002385475
GB_GCA_003050645.1,s__Carbobacillus_altaicus
GB_GCA_900554925.1,s__CAG-95_sp900554925
RS_GCF_002272785.1,s__Helicobacter_J_sp002272785
GB_GCA_003647755.1,s__B130-G9_sp003647755
RS_GCF_004634385.1,s__Thermaerobacter_sp004634385
RS_GCF_001687335.1,s__Dissulfuribacter_thermophilus
GB_GCA_002794105.1,s__Thermochlorobacter_aerophilum
GB_GCA_900545825.1,s__Varibaculum_sp900545825
GB_GCA_003535305.1,s__UBA7950_sp003535305
RS_GCF_900115065.1,s__Formivibrio_citricus
RS_GCF_003718735.1,s__Staphylococcus_sp003718735
GB_GCA_900555785.1,s__UMGS1865_sp900555785
GB_GCA_900545185.1,s__UMGS755_sp900545185
RS_GCF_003096835.1,s__Balneicella_halophila
GB_GCA_000512675.1,s__Xenolissoclinum_pacificiensis
GB_GCA_001304315.1,s__SM23-73-2_sp001304315
GB_GCA_003229755.1,s__SZUA-178_sp003229755
RS_GCF_000018205.1,s__Rickettsia_akari
GB_GCA_003518055.1,s__UBA11705_sp003518055
GB_GCA_002305045.1,s__UBA1409_sp002305045
GB_GCA_003447785.1,s__Treponema_D_sp003447785
GB_GCA_002352945.1,s__UBA1877_sp002352945
GB_GCA_900539255.1,s__Campylobacter_D_sp900539255
GB_GCA_001798105.1,s__2-02-FULL-40-11_sp001798105
GB_GCA_007280915.1,s__QYQL01_sp007280915
GB_GCA_001799365.1,s__Desulforhopalus_sp001799365
GB_GCA_002317435.1,s__CAG-831_sp002317435
RS_GCF_900105865.1,s__Arcanobacterium_phocae
RS_GCF_003260125.1,s__B210_sp003260125
GB_GCA_002049885.1,s__MVCS01_sp002049885
GB_GCA_007131925.1,s__SLPQ01_sp007131925
RS_GCF_001281045.1,s__Spiroplasma_A_cantharicola
GB_GCA_005889295.1,s__3-1-20CM-2-70-9_sp005889295
RS_GCF_003385955.1,s__Aestuariispira_insulae
RS_GCF_000685275.1,s__Hyphomonas_johnsonii
RS_GCF_900114975.1,s__Thermodesulforhabdus_norvegica
GB_GCA_002748055.1,s__GCA-2748055_sp002748055
RS_GCF_001571775.1,s__Anaerotignum_neopropionicum
RS_GCF_000381725.1,s__Fusobacterium_russii
RS_GCF_000372865.1,s__Methylosarcina_fibrata
RS_GCF_900120295.1,s__Blautia_sp900120295
RS_GCF_900169305.1,s__Marinilactibacillus_piezotolerans_A
RS_GCF_004217235.1,s__Micromonospora_sp004217235
RS_GCF_900100455.1,s__Roseospirillum_parvum
RS_GCF_002887595.1,s__Bowmanella_denitrificans
RS_GCF_000934745.1,s__Desulfonatronum_thioautotrophicum
GB_GCA_002683195.1,s__GCA-002862325_sp002683195
RS_GCF_003984645.1,s__Variovorax_sp003984645
GB_GCA_002423605.1,s__UBA5620_sp002423605
RS_GCF_001746835.1,s__Lacunisphaera_limnophila
RS_GCF_004803505.1,s__Arthrobacter_D_echini
RS_GCF_000701825.1,s__Mesomycoplasma_collis
RS_GCF_003267965.1,s__Oleiagrimonas_sp003267965
RS_GCF_000194605.1,s__Fluviicola_taffensis
RS_GCF_900184225.1,s__Brevibacterium_ihuae
GB_GCA_002425705.1,s__UBA5559_sp002425705
RS_GCF_003692615.1,s__Kaistella_sp003692615
RS_GCF_003131205.1,s__Terracidiphilus_savannae
GB_GCA_002315435.1,s__UBA1794_sp002315435
GB_GCA_002868925.1,s__BM707_sp002868925
GB_GCA_003484785.1,s__UBA2868_sp003484785
GB_GCA_002733485.1,s__Robiginitomaculum_B_sp002733485
GB_GCA_002684695.1,s__GCA-002684695_sp002684695
GB_GCA_003645805.1,s__B17-G2_sp003645805
GB_GCA_002699335.1,s__GCA-2699335_sp002699335
GB_GCA_006226565.1,s__PHBI01_sp006226565
GB_GCA_003524565.1,s__UBA2020_sp003524565
GB_GCA_002162955.1,s__42-54-T18_sp002162955
GB_GCA_006226345.1,s__M3007_sp006226345
GB_GCA_004321885.1,s__SCQK01_sp004321885
GB_GCA_001513045.1,s__DTU089_sp001513045
RS_GCF_900111565.1,s__Paenibacillus_sp900111565
GB_GCA_000347575.1,s__Caldatribacterium_saccharofermentans
RS_GCF_002160765.1,s__GCA-900066575_sp002160765
GB_GCA_002716405.1,s__UBA6955_sp002716405
GB_GCA_003280245.1,s__AG-363-J23_sp003280245
RS_GCF_900128885.1,s__Alkalibacter_saccharofermentans
RS_GCF_900102945.1,s__Halomonas_C_muralis
RS_GCF_003012745.1,s__Mesorhizobium_D_ephedrae
GB_GCA_002737125.1,s__GCA-2737125_sp002737125
RS_GCF_006335115.1,s__Quadrisphaera_sp006335115
GB_GCA_002401135.1,s__Ghiorsea_sp002401135
RS_GCF_006738865.1,s__Stella_sp006738865
GB_GCA_002171975.2,s__GCA-2696965_sp002171975
RS_GCF_005930975.1,s__Apilactobacillus_kunkeei_E
RS_GCF_900113305.1,s__Prevotella_sp900113305
GB_GCA_002733575.1,s__GCA-2733575_sp002733575
GB_GCA_003141205.1,s__FEN-1251_sp003141205
GB_GCA_002773615.1,s__UBA11705_sp002773615
GB_GCA_002439165.1,s__Chryseobacterium_indologenes_E
GB_GCA_003242255.1,s__ZC4RG34_sp003242255
GB_GCA_002440745.1,s__UBA6267_sp002440745
RS_GCF_900048895.1,s__Acutalibacter_timonensis
RS_GCF_001424755.1,s__Marmoricola_sp001424755
RS_GCF_900100765.1,s__Catalinimonas_alkaloidigena
GB_GCA_003453835.1,s__UBA10030_sp003453835
GB_GCA_003022535.1,s__QS-8-64-10_sp003022535
RS_GCF_004208535.1,s__Sphingomonas_sp004208535
GB_GCA_002311385.1,s__UBA1141_sp002311385
GB_GCA_001542995.1,s__LS-NOB_sp001542995
GB_GCA_002710775.1,s__UBA9664_sp002710775
RS_GCF_000521485.1,s__Gracilibacillus_boraciitolerans
GB_GCA_004297345.1,s__Aquabacterium_sp004297345
GB_GCA_002711715.1,s__GCA-002720895_sp002711715
GB_GCA_900553405.1,s__UMGS1663_sp900553405
